id,job_id,skills
6853,797,Marketing/PR/Advertising
6854,797,Medical/Healthcare
6855,797,Pharmaceutical
6856,797,Brand Management
6857,797,Brand Manager
6858,797,Market Research
6859,797,Product
6860,797,Marketing
6861,797,Dermatology
6862,797,Management
6863,798,Database SQL Server
6864,798,Data Analysis
6865,798,Data Analytics
6866,799,Marketing/PR/Advertising
6867,799,Media/Journalism/Publishing
6868,799,Analysis
6869,799,Analytics
6870,799,Digital
6871,799,Digital Marketing
6872,799,digital marketing
6873,799,Google Analytics
6874,799,Management
6875,799,Market Research
6876,800,Marketing/PR/Advertising
6877,800,Marketing
6878,800,Communication
6879,800,English
6880,800,Growth
6881,800,Advertising
6882,800,Communication skills
6883,800,HubSpot
6884,800,Internet
6885,800,Management
6886,801,Customer Care
6887,801,Customer Service
6888,801,Customer Support
6889,801,Call Center
6890,801,Microsoft Office
6891,801,Data Entry
6892,801,Typing
6893,801,Customer Experience
6894,801,SOP
6895,802,Customer Care
6896,802,Customer Service
6897,802,Customer Support
6898,802,Call Center
6899,802,Microsoft Office
6900,802,Data Entry
6901,802,Typing
6902,802,Customer Experience
6903,802,SOP
6904,803,Customer Care
6905,803,Customer Service
6906,803,Customer Support
6907,803,Call Center
6908,803,Microsoft Office
6909,803,Data Entry
6910,803,Typing
6911,803,Customer Experience
6912,803,SOP
6913,804,Hospitality/Hotels/Food Services
6914,804,Tourism/Travel
6915,804,Customer Service
6916,804,Customer Care
6917,804,Skills
6918,804,Communication
6919,804,Customer
6920,804,Customer Support
6921,804,Hospitality
6922,805,Administration
6923,805,Human Resources
6924,805,Marketing/PR/Advertising
6927,805,Labor
6928,806,Human Resources
6929,806,HR
6931,806,Human Resources (HR)
6932,806,Labor Law
6933,806,Construction
6934,806,Recruitment
6935,807,Human Resources
6936,807,Communication skills
6937,807,HR
6938,807,Human Resources (HR)
6939,807,Labor
6940,807,Labor Laws
6941,807,Recruitment
6942,807,Personal
6943,807,Communication
6944,807,Personnel
6945,808,males_only
6946,808,Human Resources
6947,808,Administration
6948,808,Office management
6949,808,Secretary
6950,808,Labor
6951,809,Administration
6952,809,Human Resources
6953,809,Admin
6956,809,HR
6957,809,Communication skills
6958,809,administrative assistant
6959,809,administrative
6960,809,Assistant
6961,810,Administration
6962,810,Human Resources
6963,810,Operations/Management
6965,810,Human Resources (HR)
6966,810,Communication
6967,810,MS Office
6968,810,Communication skills
6970,810,administrative
6971,811,Administration
6972,811,Human Resources
6973,811,Operations/Management
6974,811,Microsoft Office
6975,811,Business Administration
6977,811,Office management
6979,812,Human Resources
6980,812,Operations/Management
6981,812,Administration
6982,812,Business Administration
6983,812,business
6984,812,Communication
6986,812,Human Resources (HR)
6987,813,Engineering - Construction/Civil/Architecture
6988,813,Business Development
6989,813,Human Resources
6990,813,Administration
6991,813,business
6992,813,Business Administration
6993,813,Communication
6994,813,Communication skills
6996,813,HR
6997,814,Human Resources
6998,814,Human Resources (HR)
6999,814,Communication skills
7000,814,HR
7001,814,Recruitment
7002,814,Communication
7003,814,HR Diploma
7004,814,Labor
7005,814,Labor Legislation
7006,814,Microsoft Office
7007,815,Human Resources
7009,815,Human Resources (HR)
7010,815,Employment Law
7011,815,HR generalist
7012,815,HR
7013,815,Recruitment
7014,815,Administration
7015,816,Human Resources
7016,816,HR
7017,816,Hr coordinator
7019,816,Business Administration
7021,816,Recruitment
7022,817,Human Resources
7023,817,Labor Law
7024,817,HR Functions
7025,817,Human Resources (HR)
7026,817,English
7027,817,HR
7028,818,Human Resources
7029,818,Communication
7030,818,English
7031,818,Human Resources (HR)
7032,818,Microsoft Office
7033,818,Recruitment
7034,818,Administration
7035,818,Microsoft
7036,818,excel
7037,818,business
7038,819,Administration
7039,819,Human Resources
7041,819,HR
7042,819,Hr coordinator
7044,819,Management
7045,820,males_only
7046,820,Administration
7047,820,Business Development
7048,820,Human Resources
7050,820,business
7051,820,Business Administration
7052,820,Communication
7053,820,Education
7054,820,Human Resource Management
7055,820,Human Resources (HR)
7056,821,Human Resources
7057,821,HR
7058,821,Filing
7059,821,Human Resources (HR)
7060,821,Interviews
7061,821,Administration
7062,821,Recruitment
7063,821,Employee Relations
7064,822,Human Resources
7065,822,Administration
7066,822,HR
7067,822,Human Resources (HR)
7068,822,Communication
7069,822,Business Administration
7070,822,Hr coordinator
7072,822,Microsoft Office
7073,822,Recruitment
7074,823,Administration
7075,823,Data Analysis
